Municipio_residencia,Estado_residencia,Municipio_ocorrencia,Estado_ocorrencia,ano,faixa_etaria,sexo,Cod_CID_10,dcid_capitulo,total_obitos
Inhumas,GO,GoiÃ¢nia,GO,2022.0,50 A 59 ANOS,MASCULINO,N039,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,50 A 59 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,B182,I,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,B218,I,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,C252,II,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,C710,II,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,C859,II,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,I619,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,G409,VI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,J159,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,FEMININO,K255,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,MASCULINO,A90,I,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,MASCULINO,B342,I,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,MASCULINO,C61,II,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,MASCULINO,I609,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,MASCULINO,I619,IX,3
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,MASCULINO,I678,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,MASCULINO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,MASCULINO,K265,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,60 A 69 ANOS,MASCULINO,K704,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,A90,I,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,B572,I,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,E142,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,E149,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,I248,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,I509,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,I619,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,I678,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,I694,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,G049,VI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,G122,VI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,J110,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,J159,X,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,J440,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,J690,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,W189,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,FEMININO,Y848,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,A90,I,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,B342,I,3
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,B572,I,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,C229,II,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,C920,II,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,I619,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,I678,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,I698,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,J189,X,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,J440,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,K767,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,K810,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,N189,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,70 A 79 ANOS,MASCULINO,X599,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,A90,I,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,B342,I,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,C169,II,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,I251,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,I500,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,I678,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,G309,VI,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,J159,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,J189,X,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,J440,X,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,J441,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,J690,X,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,K37,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,K562,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,N179,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,FEMININO,W789,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,B342,I,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,B570,I,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,C161,II,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,C349,II,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,C439,II,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,I620,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,I771,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,J159,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,J189,X,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,J441,X,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,K251,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,N179,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,N200,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,W189,XX,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,80 ANOS E MAIS,MASCULINO,Y349,XX,2
Inhumas,GO,GoiÃ¢nia,GO,2022.0,IDADE IGNORADA,FEMININO,A044,I,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,IDADE IGNORADA,FEMININO,P001,XVI,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,IDADE IGNORADA,FEMININO,Q249,XVII,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,IDADE IGNORADA,FEMININO,Q999,XVII,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,IDADE IGNORADA,MASCULINO,A419,I,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,IDADE IGNORADA,MASCULINO,N390,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,2022.0,IDADE IGNORADA,MASCULINO,P027,XVI,1
Inhumas,GO,Goianira,GO,2022.0,80 ANOS E MAIS,MASCULINO,I250,IX,1
Inhumas,GO,GoiÃ¡s,GO,2022.0,40 A 49 ANOS,MASCULINO,J159,X,1
Inhumas,GO,GoiÃ¡s,GO,2022.0,70 A 79 ANOS,MASCULINO,J159,X,1
Inhumas,GO,GoiÃ¡s,GO,2022.0,70 A 79 ANOS,MASCULINO,J440,X,1
Inhumas,GO,GoiÃ¡s,GO,2022.0,80 ANOS E MAIS,FEMININO,J449,X,1
Inhumas,GO,Inhumas,GO,2022.0,10 A 14 ANOS,FEMININO,Q046,XVII,1
Inhumas,GO,Inhumas,GO,2022.0,10 A 14 ANOS,MASCULINO,G405,VI,1
Inhumas,GO,Inhumas,GO,2022.0,15 A 19 ANOS,MASCULINO,V225,XX,1
Inhumas,GO,Inhumas,GO,2022.0,20 A 29 ANOS,MASCULINO,V134,XX,1
Inhumas,GO,Inhumas,GO,2022.0,20 A 29 ANOS,MASCULINO,W778,XX,1
Inhumas,GO,Inhumas,GO,2022.0,20 A 29 ANOS,MASCULINO,X700,XX,3
Inhumas,GO,Inhumas,GO,2022.0,20 A 29 ANOS,MASCULINO,X950,XX,1
Inhumas,GO,Inhumas,GO,2022.0,20 A 29 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,Inhumas,GO,2022.0,30 A 39 ANOS,FEMININO,A91,I,1
Inhumas,GO,Inhumas,GO,2022.0,30 A 39 ANOS,FEMININO,C56,II,1
Inhumas,GO,Inhumas,GO,2022.0,30 A 39 ANOS,MASCULINO,C349,II,1
Inhumas,GO,Inhumas,GO,2022.0,30 A 39 ANOS,MASCULINO,G809,VI,1
Inhumas,GO,Inhumas,GO,2022.0,30 A 39 ANOS,MASCULINO,N179,XIV,1
Inhumas,GO,Inhumas,GO,2022.0,30 A 39 ANOS,MASCULINO,V224,XX,1
Inhumas,GO,Inhumas,GO,2022.0,30 A 39 ANOS,MASCULINO,X950,XX,1
Inhumas,GO,Inhumas,GO,2022.0,30 A 39 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,Inhumas,GO,2022.0,30 A 39 ANOS,MASCULINO,Y009,XX,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,FEMININO,C349,II,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,FEMININO,C509,II,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,FEMININO,I058,IX,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,FEMININO,I089,IX,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,FEMININO,I219,IX,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,FEMININO,J09,X,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,FEMININO,K703,XI,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,A90,I,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,C719,II,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,E149,IV,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,I269,IX,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,F102,V,2
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,F209,V,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,G473,VI,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,J948,X,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,K558,XI,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,K703,XI,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,K858,XI,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,K922,XI,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,X700,XX,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,X999,XX,1
Inhumas,GO,Inhumas,GO,2022.0,40 A 49 ANOS,MASCULINO,Y004,XX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,FEMININO,A90,I,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,FEMININO,B342,I,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,FEMININO,C509,II,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,FEMININO,E119,IV,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,FEMININO,E142,IV,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,FEMININO,I219,IX,2
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,FEMININO,I429,IX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,FEMININO,I501,IX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,FEMININO,W010,XX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,B342,I,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,C187,II,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,C189,II,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,C229,II,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,C900,II,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,E669,IV,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,I110,IX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,I259,IX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,I269,IX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,I38,IX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,I500,IX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,I509,IX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,I710,IX,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,G409,VI,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,N189,XIV,1
Inhumas,GO,Inhumas,GO,2022.0,50 A 59 ANOS,MASCULINO,V284,XX,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,B182,I,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,C259,II,2
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,C509,II,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,C56,II,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,C760,II,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,I119,IX,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,I219,IX,2
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,I500,IX,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,I716,IX,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,G20,VI,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,G309,VI,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,J111,X,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,FEMININO,X999,XX,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,B029,I,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,C229,II,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,C349,II,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,E112,IV,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,E149,IV,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,I10,IX,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,I219,IX,5
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,I509,IX,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,I694,IX,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,G409,VI,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,J189,X,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,J440,X,1
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,J449,X,2
Inhumas,GO,Inhumas,GO,2022.0,60 A 69 ANOS,MASCULINO,X700,XX,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,B342,I,2
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,B572,I,2
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,C260,II,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,C349,II,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,C56,II,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,E149,IV,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,I10,IX,2
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,I619,IX,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,G319,VI,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,J189,X,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,W010,XX,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,FEMININO,W789,XX,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,B572,I,2
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,B948,I,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,C349,II,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,C61,II,4
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,C64,II,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,E142,IV,2
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,I120,IX,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,I219,IX,5
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,I694,IX,3
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,J439,X,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,J449,X,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,J690,X,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,K703,XI,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,N189,XIV,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,2022.0,70 A 79 ANOS,MASCULINO,V849,XX,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,A09,I,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,A90,I,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,B342,I,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,B572,I,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,B948,I,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,C349,II,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,C767,II,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,E119,IV,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,E149,IV,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,I110,IX,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,I219,IX,3
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,I500,IX,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,I619,IX,2
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,I64,IX,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,G301,VI,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,G309,VI,5
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,J189,X,2
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,J441,X,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,J449,X,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,J690,X,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,J81,X,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,N390,XIV,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,R570,XVIII,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,FEMININO,W010,XX,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,B342,I,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,C159,II,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,C259,II,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,C349,II,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,C61,II,3
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,E149,IV,3
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,I10,IX,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,I110,IX,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,I219,IX,4
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,I499,IX,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,I509,IX,2
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,I694,IX,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,G20,VI,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,G309,VI,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,J09,X,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,J111,X,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,J118,X,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,J449,X,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,J690,X,2
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,K746,XI,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,L089,XII,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,N308,XIV,1
Inhumas,GO,Inhumas,GO,2022.0,80 ANOS E MAIS,MASCULINO,N390,XIV,2
Inhumas,GO,Inhumas,GO,2022.0,IDADE IGNORADA,MASCULINO,P969,XVI,1
Inhumas,GO,IporÃ¡,GO,2022.0,80 ANOS E MAIS,MASCULINO,I10,IX,1
Inhumas,GO,Itapuranga,GO,2022.0,20 A 29 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,ItauÃ§u,GO,2022.0,50 A 59 ANOS,MASCULINO,I269,IX,1
Inhumas,GO,Itumbiara,GO,2022.0,70 A 79 ANOS,FEMININO,C80,II,1
Inhumas,GO,Itumbiara,GO,2022.0,80 ANOS E MAIS,MASCULINO,B342,I,1
Inhumas,GO,Jussara,GO,2022.0,20 A 29 ANOS,MASCULINO,Y099,XX,1
