Municipio_residencia,Estado_residencia,Municipio_ocorrencia,Estado_ocorrencia,ano,faixa_etaria,sexo,Cod_CID_10,dcid_capitulo,total_obitos,DESCRICAO
Inhumas,GO,Inhumas,GO,2007.0,40 A 49 ANOS,MASCULINO,I219,IX,2,Infarto agudo do miocárdio
Inhumas,GO,Inhumas,GO,2007.0,40 A 49 ANOS,MASCULINO,I421,IX,1,Cardiomiopatias
Inhumas,GO,Inhumas,GO,2007.0,40 A 49 ANOS,MASCULINO,I472,IX,1,Taquicardia paroxística
Inhumas,GO,Inhumas,GO,2007.0,40 A 49 ANOS,MASCULINO,V499,XX,1,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
Inhumas,GO,Inhumas,GO,2007.0,40 A 49 ANOS,MASCULINO,X709,XX,1,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
Inhumas,GO,Inhumas,GO,2007.0,40 A 49 ANOS,MASCULINO,X724,XX,1,Lesão autoprovocada intencionalmente por disparo de arma de fogo de mão
Inhumas,GO,Inhumas,GO,2007.0,40 A 49 ANOS,MASCULINO,X959,XX,1,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
Inhumas,GO,Inhumas,GO,2007.0,40 A 49 ANOS,MASCULINO,X994,XX,1,Agressão por meio de objeto cortante ou penetrante
Inhumas,GO,Inhumas,GO,2007.0,40 A 49 ANOS,MASCULINO,Y004,XX,1,Agressão por meio de um objeto contundente
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,FEMININO,C509,II,1,Neoplasia maligna da mama
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,FEMININO,C798,II,1,Neoplasia maligna secundária de outras localizações
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,FEMININO,I10,IX,1,Hipertensão essencial (primária)
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,FEMININO,I279,IX,1,Outras formas de doença cardíaca pulmonar
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,FEMININO,I500,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,FEMININO,I509,IX,3,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,FEMININO,K85,XI,1,Pancreatite aguda
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,FEMININO,R99,XVIII,1,Outras causas mal definidas e as não especificadas de mortalidade
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,E142,IV,1,Diabetes mellitus não especificado
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,E149,IV,1,Diabetes mellitus não especificado
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,I219,IX,1,Infarto agudo do miocárdio
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,I429,IX,1,Cardiomiopatias
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,I509,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,J189,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,K550,XI,1,Transtornos vasculares do intestino
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,R092,XVIII,1,Outros sintomas e sinais relativos aos aparelhos circulatório e respiratório
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,V99,XX,1,Acidente de transporte não especificado
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,X950,XX,1,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
Inhumas,GO,Inhumas,GO,2007.0,50 A 59 ANOS,MASCULINO,X954,XX,1,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,FEMININO,A419,I,1,Outras septicemias
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,FEMININO,B572,I,1,Doença de Chagas
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,FEMININO,C793,II,1,Neoplasia maligna secundária de outras localizações
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,FEMININO,C798,II,1,Neoplasia maligna secundária de outras localizações
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,FEMININO,E142,IV,1,Diabetes mellitus não especificado
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,FEMININO,I110,IX,1,Doença cardíaca hipertensiva
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,FEMININO,I219,IX,1,Infarto agudo do miocárdio
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,FEMININO,I499,IX,1,Outras arritmias cardíacas
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,FEMININO,I509,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,FEMININO,I519,IX,1,Complicações de cardiopatias e doenças cardíacas mal definidas
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,A419,I,1,Outras septicemias
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,B572,I,1,Doença de Chagas
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,C780,II,1,Neoplasia maligna secundária dos órgãos respiratórios e digestivos
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,C783,II,2,Neoplasia maligna secundária dos órgãos respiratórios e digestivos
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,E149,IV,3,Diabetes mellitus não especificado
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,I219,IX,3,Infarto agudo do miocárdio
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,I255,IX,1,Doença isquêmica crônica do coração
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,I420,IX,1,Cardiomiopatias
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,I428,IX,3,Cardiomiopatias
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,I509,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,I619,IX,1,Hemorragia intracerebral
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,I64,IX,1,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,I678,IX,1,Outras doenças cerebrovasculares
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,J440,X,2,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,J449,X,2,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,J841,X,1,Outras doenças pulmonares intersticiais
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,R688,XVIII,1,Outros sintomas e sinais gerais
Inhumas,GO,Inhumas,GO,2007.0,60 A 69 ANOS,MASCULINO,R99,XVIII,1,Outras causas mal definidas e as não especificadas de mortalidade
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,FEMININO,C457,II,1,Mesotelioma
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,FEMININO,I500,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,FEMININO,I509,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,FEMININO,I64,IX,1,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,FEMININO,I678,IX,3,Outras doenças cerebrovasculares
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,FEMININO,J189,X,4,Pneumonia por microorganismo não especificada
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,FEMININO,J90,X,1,Derrame pleural não classificado em outra parte
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,FEMININO,R54,XVIII,2,Senilidade
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,FEMININO,R99,XVIII,1,Outras causas mal definidas e as não especificadas de mortalidade
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,C109,II,1,Neoplasia maligna da orofaringe
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,C220,II,1,Neoplasia maligna do fígado e das vias biliares intra-hepáticas
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,C329,II,1,Neoplasia maligna da laringe
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,C61,II,1,Neoplasia maligna da próstata
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,C780,II,1,Neoplasia maligna secundária dos órgãos respiratórios e digestivos
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,C788,II,2,Neoplasia maligna secundária dos órgãos respiratórios e digestivos
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,C790,II,1,Neoplasia maligna secundária de outras localizações
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,D539,III,1,Outras anemias nutricionais
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,E149,IV,4,Diabetes mellitus não especificado
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,I219,IX,2,Infarto agudo do miocárdio
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,I428,IX,1,Cardiomiopatias
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,I64,IX,2,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,I678,IX,1,Outras doenças cerebrovasculares
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,I694,IX,2,Seqüelas de doenças cerebrovasculares
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,J189,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,J440,X,3,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,J449,X,3,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,J969,X,1,Insuficiência respiratória não classificada de outra parte
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,K746,XI,1,Fibrose e cirrose hepáticas
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,R092,XVIII,1,Outros sintomas e sinais relativos aos aparelhos circulatório e respiratório
Inhumas,GO,Inhumas,GO,2007.0,70 A 79 ANOS,MASCULINO,R99,XVIII,1,Outras causas mal definidas e as não especificadas de mortalidade
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,A082,I,1,"Infecções intestinais virais, outras e as não especificadas"
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,E149,IV,2,Diabetes mellitus não especificado
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,I219,IX,1,Infarto agudo do miocárdio
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,I500,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,I509,IX,4,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,I514,IX,1,Complicações de cardiopatias e doenças cardíacas mal definidas
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,I619,IX,1,Hemorragia intracerebral
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,I64,IX,2,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,I678,IX,1,Outras doenças cerebrovasculares
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,I694,IX,2,Seqüelas de doenças cerebrovasculares
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,I809,IX,1,Flebite e tromboflebite
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,J189,X,3,Pneumonia por microorganismo não especificada
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,J449,X,2,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,J969,X,1,Insuficiência respiratória não classificada de outra parte
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,K922,XI,1,Outras doenças do aparelho digestivo
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,FEMININO,R64,XVIII,1,Caquexia
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,I64,IX,1,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,G20,VI,1,Doença de Parkinson
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,J189,X,2,Pneumonia por microorganismo não especificada
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,J440,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,J449,X,2,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,J81,X,1,"Edema pulmonar, não especificado de outra forma"
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,J90,X,1,Derrame pleural não classificado em outra parte
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,R092,XVIII,1,Outros sintomas e sinais relativos aos aparelhos circulatório e respiratório
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,R54,XVIII,2,Senilidade
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,R99,XVIII,2,Outras causas mal definidas e as não especificadas de mortalidade
Inhumas,GO,Inhumas,GO,2007.0,80 ANOS E MAIS,MASCULINO,W010,XX,1,"Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]"
Inhumas,GO,ItaberaÃ­,GO,2007.0,50 A 59 ANOS,MASCULINO,V496,XX,2,Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados
Inhumas,GO,NerÃ³polis,GO,2007.0,50 A 59 ANOS,MASCULINO,K85,XI,1,Pancreatite aguda
Inhumas,GO,NerÃ³polis,GO,2007.0,60 A 69 ANOS,FEMININO,E108,IV,1,Diabetes mellitus insulino-dependente
Inhumas,GO,Santo AntÃ´nio da Barra,GO,2007.0,30 A 39 ANOS,MASCULINO,V892,XX,1,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
Inhumas,GO,Senador Canedo,GO,2007.0,30 A 39 ANOS,MASCULINO,E140,IV,1,Diabetes mellitus não especificado
Inhumas,GO,Senador Canedo,GO,2007.0,40 A 49 ANOS,MASCULINO,J189,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,Senador Canedo,GO,2007.0,50 A 59 ANOS,MASCULINO,I500,IX,1,Insuficiência cardíaca
Inhumas,GO,Trindade,GO,2007.0,15 A 19 ANOS,MASCULINO,J219,X,1,Bronquiolite aguda
Inhumas,GO,AnÃ¡polis,GO,2008.0,60 A 69 ANOS,FEMININO,N179,XIV,1,Insuficiência renal aguda
Inhumas,GO,AnÃ¡polis,GO,2008.0,70 A 79 ANOS,MASCULINO,C921,II,1,Leucemia mielóide
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,I64,IX,1,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,X599,XX,1,Exposição a fatores não especificados
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2008.0,NÃƒO INFORMADO,FEMININO,P271,XVI,1,Doença respiratória crônica originada no período perinatal
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2008.0,NÃƒO INFORMADO,MASCULINO,J189,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,GoiÃ¢nia,GO,2008.0,01 A 04 ANOS,FEMININO,J040,X,1,Laringite e traqueíte agudas
Inhumas,GO,GoiÃ¢nia,GO,2008.0,05 A 09 ANOS,FEMININO,G934,VI,1,Outros transtornos do encéfalo
Inhumas,GO,GoiÃ¢nia,GO,2008.0,15 A 19 ANOS,FEMININO,C910,II,1,Leucemia linfóide
Inhumas,GO,GoiÃ¢nia,GO,2008.0,15 A 19 ANOS,MASCULINO,K85,XI,1,Pancreatite aguda
Inhumas,GO,GoiÃ¢nia,GO,2008.0,15 A 19 ANOS,MASCULINO,V134,XX,1,"Ciclista traumatizado em colisão com um automóvel, ""pick up"" ou caminhonete"
Inhumas,GO,GoiÃ¢nia,GO,2008.0,15 A 19 ANOS,MASCULINO,X959,XX,1,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
Inhumas,GO,GoiÃ¢nia,GO,2008.0,20 A 29 ANOS,FEMININO,C760,II,1,Neoplasia maligna de outras localizações e de localizações mal definidas
Inhumas,GO,GoiÃ¢nia,GO,2008.0,20 A 29 ANOS,MASCULINO,V234,XX,1,"Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
Inhumas,GO,GoiÃ¢nia,GO,2008.0,20 A 29 ANOS,MASCULINO,X699,XX,1,"Auto-intoxicação por e exposição, intencional, a outros produtos químicos e substâncias nocivas não especificadas"
Inhumas,GO,GoiÃ¢nia,GO,2008.0,30 A 39 ANOS,FEMININO,J841,X,1,Outras doenças pulmonares intersticiais
Inhumas,GO,GoiÃ¢nia,GO,2008.0,30 A 39 ANOS,MASCULINO,I259,IX,1,Doença isquêmica crônica do coração
Inhumas,GO,GoiÃ¢nia,GO,2008.0,40 A 49 ANOS,FEMININO,C539,II,1,Neoplasia maligna do colo do útero
Inhumas,GO,GoiÃ¢nia,GO,2008.0,40 A 49 ANOS,FEMININO,M321,XIII,1,Lúpus eritematoso disseminado [sistêmico]
Inhumas,GO,GoiÃ¢nia,GO,2008.0,40 A 49 ANOS,MASCULINO,C119,II,1,Neoplasia maligna da nasofaringe
Inhumas,GO,GoiÃ¢nia,GO,2008.0,40 A 49 ANOS,MASCULINO,E147,IV,1,Diabetes mellitus não especificado
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,C169,II,1,Neoplasia maligna do estômago
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,C23,II,1,Neoplasia maligna da vesícula biliar
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,C349,II,1,Neoplasia maligna dos brônquios e dos pulmões
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,C509,II,1,Neoplasia maligna da mama
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,I694,IX,1,Seqüelas de doenças cerebrovasculares
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,K566,XI,1,Íleo paralítico e obstrução intestinal sem hérnia
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,K631,XI,1,Outras doenças do intestino
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,FEMININO,R960,XVIII,1,Outras mortes súbitas de causa desconhecida
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,B208,I,1,"Doença pelo vírus da imunodeficiência humana [HIV], resultando em doenças infecciosas e parasitárias"
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,C159,II,1,Neoplasia maligna do esôfago
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,I472,IX,1,Taquicardia paroxística
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,J189,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,J981,X,1,Outros transtornos respiratórios
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,N19,XIV,1,Insuficiência renal não especificada
Inhumas,GO,GoiÃ¢nia,GO,2008.0,50 A 59 ANOS,MASCULINO,X959,XX,1,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,FEMININO,C349,II,1,Neoplasia maligna dos brônquios e dos pulmões
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,FEMININO,E145,IV,1,Diabetes mellitus não especificado
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,FEMININO,I429,IX,1,Cardiomiopatias
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,FEMININO,I671,IX,1,Outras doenças cerebrovasculares
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,A052,I,1,"Outras intoxicações alimentares bacterianas, não classificadas em outra parte"
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,A09,I,1,Diarréia e gastroenterite de origem infecciosa presumível
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,B572,I,1,Doença de Chagas
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,C169,II,1,Neoplasia maligna do estômago
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,C20,II,1,Neoplasia maligna do reto
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,C329,II,1,Neoplasia maligna da laringe
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,E142,IV,1,Diabetes mellitus não especificado
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,I219,IX,2,Infarto agudo do miocárdio
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,I429,IX,1,Cardiomiopatias
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,I509,IX,1,Insuficiência cardíaca
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,J189,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,J440,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,J860,X,1,Piotórax
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,K550,XI,1,Transtornos vasculares do intestino
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,R99,XVIII,1,Outras causas mal definidas e as não especificadas de mortalidade
Inhumas,GO,GoiÃ¢nia,GO,2008.0,60 A 69 ANOS,MASCULINO,Y349,XX,1,Fatos ou eventos não especificados e intenção não determinada
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,B572,I,1,Doença de Chagas
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,C189,II,1,Neoplasia maligna do cólon
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,C762,II,1,Neoplasia maligna de outras localizações e de localizações mal definidas
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,C920,II,1,Leucemia mielóide
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,I110,IX,1,Doença cardíaca hipertensiva
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,I219,IX,1,Infarto agudo do miocárdio
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,I609,IX,1,Hemorragia subaracnóide
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,I619,IX,1,Hemorragia intracerebral
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,J180,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,K550,XI,1,Transtornos vasculares do intestino
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,FEMININO,K85,XI,1,Pancreatite aguda
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,C220,II,1,Neoplasia maligna do fígado e das vias biliares intra-hepáticas
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,C349,II,1,Neoplasia maligna dos brônquios e dos pulmões
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,I219,IX,2,Infarto agudo do miocárdio
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,I259,IX,1,Doença isquêmica crônica do coração
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,I500,IX,1,Insuficiência cardíaca
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,I64,IX,1,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,I678,IX,1,Outras doenças cerebrovasculares
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,J81,X,1,"Edema pulmonar, não especificado de outra forma"
Inhumas,GO,GoiÃ¢nia,GO,2008.0,70 A 79 ANOS,MASCULINO,M319,XIII,1,Outras vasculopatias necrotizantes
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,B572,I,1,Doença de Chagas
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,B573,I,1,Doença de Chagas
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,C250,II,1,Neoplasia maligna do pâncreas
Inhumas,GO,GoiÃ¢nia,GO,2008.0,80 ANOS E MAIS,FEMININO,I251,IX,1,Doença isquêmica crônica do coração
